LS00212	1	2021	1212	159	24	89.21855696	78.17596004	12.37701808	79.04547704	89.06026817	59.37739127	0.02186855574	0.02503695267	0.05618711963	0.06886557902	0.03929420225	0.03187683921	0.101855588	0.1717604131	0.3305734367	0.4369161674	3	0.8158069205	14.4375
LS00073	1	2021	1073	159	24	91.86595801	84.75945429	7.735731367	80.45124083	90.90407893	57.20915305	0.01940221776	0.02249559807	0.0584317317	0.07234175129	0.0379046568	0.02874645354	0.1092224798	0.1844370648	0.3370202596	0.438324766	2	1.098241418	4.4375
LS01120	2	2021	1060	168	24	90.85718599	64.50849937	29.00011301	89.45533984	91.62333763	66.46624647	0.02090117949	0.02421723324	0.05374160748	0.06817720641	0.04284215354	0.0359686765	0.1090318987	0.1655740569	0.2531076683	0.3254525347	6	1.763023809	22.40625
LS00463	1	2021	2198	159	24	96.57987487	87.0776821	9.838688222	69.69304538	79.59306902	52.99275662	0.01587697606	0.01838191736	0.05152156419	0.06456217999	0.03033212731	0.02198391404	0.09975046008	0.1760053322	0.347465596	0.4560845853	5	1.097374267	7.35483871
LS01142	2	2021	1082	168	24	98.24483606	68.01642524	30.76844751	67.69035074	71.53251095	53.96152324	0.02004963001	0.02316161052	0.04852983646	0.05994817421	0.03922257087	0.03416014789	0.09353674628	0.1446133199	0.231603673	0.2996323783	6	2.582732924	21.09375
LS00168	1	2021	1168	159	24	97.99468252	83.39469994	14.89874982	70.22235414	77.67492113	53.25388866	0.0176821161	0.02030331334	0.0518497675	0.06492751049	0.03471654058	0.02681421972	0.1032493315	0.1687909756	0.2911522446	0.3793957647	7	2.023507207	12.28125
LS00166	1	2021	1166	159	24	91.58912989	81.0595627	11.49652497	79.8404997	87.11376641	56.65651009	0.02105067731	0.02430668581	0.06226114422	0.07848638194	0.04357823204	0.03369931508	0.121035602	0.1899863326	0.3062471747	0.3873272316	6	1.849909976	9.09375
LS01006	1	2022	2211	162	24	67.2743372	32.67828408	51.42533477	93.18325033	92.98164615	74.21629193	0.03639277853	0.04119178723	0.07031314741	0.08250277521	0.07881227515	0.07438526076	0.1269965592	0.1502349378	0.1756343598	0.2135440622	7	3.986854715	36.875
LS01193	2	2021	1133	168	24	98.15775205	72.29240086	26.35079823	80.45906177	84.86871093	62.38209818	0.0244669981	0.02827116018	0.05718787093	0.07043625212	0.04892075537	0.04351867489	0.1080052283	0.1601411481	0.2443521832	0.3115959195	6	2.231125554	22.03125
LS01561	2	2021	2236	168	24	95.34598353	62.40996663	34.54368573	97.41190216	98.19760601	73.18522978	0.0252509053	0.02949143661	0.05795824672	0.07138211523	0.05271723026	0.04736297402	0.11178852	0.1600498108	0.235661911	0.307477576	7	2.808385311	31.71875
LS00254	1	2021	1254	159	24	82.83954572	76.959845	7.097697929	73.50807545	84.92940016	54.46922629	0.01805903733	0.02065780734	0.05142945548	0.06369376925	0.03299678862	0.02546414367	0.09584248788	0.1676397887	0.3333328824	0.4406720763	2	1.131928334	9.75
LS00154	1	2021	1154	159	24	94.10973733	81.3804327	13.52602291	69.0588996	77.39536542	52.30043078	0.01792840884	0.02032059957	0.05118403294	0.0640403107	0.03260335132	0.02505478264	0.09769585635	0.1690462938	0.3208106212	0.4218298546	4	1.45994838	6.65625
LS01076	2	2021	1016	168	24	80.11338784	55.82639939	30.31576757	82.94479209	85.13590401	62.95271422	0.0216063767	0.02507210651	0.0527105697	0.06484505467	0.04464983773	0.03927784088	0.1031751756	0.1512670728	0.227871674	0.2969096853	7	1.714479832	17.15625
LS01243	2	2021	1183	168	24	97.35630049	39.31286648	59.619597	82.24809367	79.18405121	62.60938225	0.02646325346	0.03088696378	0.05293079341	0.06334436502	0.05661047772	0.05385169556	0.1002577074	0.1314467721	0.1761733226	0.2322898538	8	3.904822448	32.375
LS02050	2	2022	2195	155	24	95.94523842	73.68252001	23.20356777	77.54644164	81.04337321	55.14899927	0.01810299107	0.02073604826	0.05523241188	0.07011456225	0.04172699739	0.03227465117	0.1123508918	0.166624147	0.2434862823	0.3013094718	4	1.684646563	21.90322581
LS01058	1	2022	2263	162	25	67.04295648	59.58806189	11.11957912	56.10552729	60.80698412	44.18007855	0.02004534389	0.023103059	0.05491278425	0.06633778688	0.04259506	0.03513147084	0.1040510432	0.1568200131	0.251317306	0.3165770839	3	1.031887966	22.14285714
